id,cluster
35fba19e-c1dd-429c-b8c5-f42d4f726a3c,2
91e96c16-5391-4fd5-a3dc-11a83d9bac6a,2
917a843e-df6c-4233-92aa-95abfbde8ee8,2
c4f862df-fb60-4a05-afec-820c06f7525c,1
7a648f72-526f-4025-ba6a-87e2af63a66e,1
336f5e78-4278-4b78-84f1-b91490349f19,2
312c0393-be0a-47f2-a086-176d3ceb0972,2
efd27152-cf84-4017-86d6-6b97d83fb3a2,3
b2f5aed7-4a7c-4333-8cc2-2d0a1931b8d0,0
0d6ec83e-517c-4ac7-9d83-38ca54d637fc,0
560f5953-319c-4cf2-b91d-184967212f15,3
440ab201-7acd-4ab7-80dd-ddfccd2ffbe8,3
56c75e72-50ae-4e29-aea4-f6394e1d986b,3
d82bdfdb-7086-4b6b-9c1c-0ac0c11d8ad9,2
3b606200-2d2b-46cb-9d7e-146e9d5f564a,0
34bbc95d-9ea7-48ed-9422-28ce96070460,0
cadc217f-b8a2-4df4-b389-886fb43265c5,0
03c82871-807d-4a40-8021-fb911ab9e9c9,3
2f983087-e16f-4af5-8b4a-013bea185b18,2
889a1b4a-cea1-4609-828c-a8cfc227607c,2
c749f1ed-b590-4d6d-8eb7-071ced590894,2
1e64b529-5ecd-44df-b0ec-728f10bfa698,3
ec98a66f-6cc0-4a39-80d8-5b525b428ec7,0
8453ab51-f78f-4b28-93a5-248068505454,0
d6cf062a-c830-436c-b2d2-6ac0f0e37fc0,0
af3f137e-61b8-446f-931e-5de3bda5b9df,0
b106f67d-be65-47f2-8c4b-639063faaba8,0
84d82e50-f278-4280-8858-15d7b948b875,0
1c145fe8-a80c-421d-872e-7da9dfa90a6e,0
e851ab7e-598c-4026-9f80-93e09ee736db,3
effc5070-3946-439c-8b1c-f4f469bb319c,3
06405719-a98a-4920-826c-86ee523ffb50,3
8f74902e-31d3-418c-97a4-fd437dfe9e3e,3
dc696fa0-e0b2-465f-bd4a-21db18fa35fa,0
4b7c1ace-7e37-456c-994e-fca62a9b3e1f,1
b39b29dd-a83c-456f-943b-e99397074fe5,3
f0c155ab-4e67-48f1-8ff0-b3f3d4b2b479,3
72d06e8d-9be5-4922-835c-5d557165258b,2
732513c7-0864-4037-bb1e-1532518bca64,3
fde5043e-389b-4459-bf47-998f996fe375,3
9354b8e1-178a-42bf-b4ef-4ce2e4492d5f,0
7a965ba4-be4e-4833-a723-1f98ed1f24ac,2
82fc492f-0adc-49bd-8458-69bb1f0f318e,0
d3db6f2f-6218-4612-8a63-c26d4ac69658,0
90b02a62-3da9-4648-948c-52627d086a50,0
26ea35b5-2ccf-4fdc-884f-50a7c3a000b8,0
